id,nombre,cantidad,serie,origen,origen_id,fecha_adquisicion,precio,categoria_id,dependencia_id,almacenamiento_id,estado_id,mantenimiento_id,observaciones,deleted_at,created_at,updated_at
988,Bafle,1,0,-,1,1990-01-01,0.00,6,112,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
989,Base,1,0,-,1,1990-01-01,0.00,1,112,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
990,Escritorio,1,0,-,1,1990-01-01,0.00,1,112,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
991,Minicomponente,1,0,-,1,1990-01-01,0.00,1,112,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
992,Portátil,1,371-28,Seduca,4,1990-01-01,0.00,5,112,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
993,"Silla Universitaria",30,0,-,1,1990-01-01,0.00,1,112,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
994,Tablero,2,0,-,1,1990-01-01,0.00,1,112,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
995,"Video Beam",1,0,-,1,1990-01-01,0.00,7,112,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
996,Vitrina,1,0,-,1,1990-01-01,0.00,1,112,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
997,Bafle,1,0,-,1,1990-01-01,0.00,6,132,1,2,1,"2025-02-06 S2 A205 (Aula Catalina Cardona)",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
998,Base,1,0,-,1,1990-01-01,0.00,1,113,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
999,Escritorio,1,0,-,1,1990-01-01,0.00,1,113,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1000,Portátil,1,465-21,Seduca,4,1990-01-01,0.00,5,113,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1001,Silla,1,0,-,1,1990-01-01,0.00,1,113,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1002,"Silla Universitaria",31,0,-,1,1990-01-01,0.00,1,113,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1003,Tablero,2,0,-,1,1990-01-01,0.00,1,113,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1004,"Video Beam",1,0,-,1,1990-01-01,0.00,7,113,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1005,Vitrina,1,0,-,1,1990-01-01,0.00,1,113,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1006,Base,1,0,-,1,1990-01-01,0.00,1,114,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1007,Escritorio,1,0,-,1,1990-01-01,0.00,1,114,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1008,Minicomponente,1,0,-,1,1990-01-01,0.00,1,114,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1009,Portátil,1,"Sin serial",Seduca,4,1990-01-01,0.00,5,114,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1010,Pupitre,1,0,-,1,1990-01-01,0.00,1,114,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1011,Silla,1,0,-,1,1990-01-01,0.00,1,114,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1012,"Silla Universitaria",29,0,-,1,1990-01-01,0.00,1,114,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1013,Tablero,2,0,-,1,1990-01-01,0.00,1,114,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1014,Tableta,30,"1618ET012251 - 1618ET012786",Seduca,4,1990-01-01,250000.00,5,114,1,2,1,"Desde 1618ET012251 - Hasta 1618ET012786",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1015,"Video Beam",1,0,-,1,1990-01-01,0.00,7,114,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1016,Vitrina,1,0,-,1,1990-01-01,0.00,1,132,1,3,1,"2024-06-01 S2 A206 (Aula Verónica Tobón)",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1017,Vitrina,1,0,-,1,1990-01-01,0.00,1,114,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1018,Bafle,1,0,-,1,1990-01-01,0.00,6,118,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1019,Base,1,0,-,1,1990-01-01,0.00,1,118,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1020,Escritorio,1,0,-,1,1990-01-01,0.00,1,118,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1021,Minicomponente,1,0,-,1,1990-01-01,0.00,1,118,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1022,Portátil,1,"Sin  Serial",Institucional,2,1990-01-01,0.00,5,118,1,2,1,"S1 B106 (Comuniquemonos)",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1023,Pupitre,1,0,-,1,1990-01-01,0.00,1,118,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1024,"Silla Universitaria",33,0,-,1,1990-01-01,0.00,1,118,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1025,Tablero,2,0,-,1,1990-01-01,0.00,1,118,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1026,Tableta,40,"1618ET012787 - 1618ET014964",Seduca,4,1990-01-01,250000.00,5,118,1,2,1,"Desde 1618et012787 - Hasta 1618et014964 Estan En Sala De Profesores",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1027,"Video Beam",1,0,-,1,1990-01-01,0.00,7,118,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1028,Vitrina,2,0,-,1,1990-01-01,0.00,1,118,1,2,1,"1 Mala",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1029,Base,1,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1030,Base,1,0,-,1,1990-01-01,0.00,1,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1031,Biblioteca,1,0,-,1,1990-01-01,0.00,1,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1032,Cajón,1,0,-,1,1990-01-01,0.00,1,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1033,Escritorio,1,0,-,1,1990-01-01,0.00,1,119,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1034,"Maleta Portátiles",1,0,-,1,1990-01-01,0.00,1,132,1,2,1,"No Tengo Conociento ",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1035,"Maleta Portátiles",1,0,-,1,1990-01-01,0.00,1,132,1,2,1,"No Tengo Conociento",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1036,Mesa,1,0,-,1,1990-01-01,0.00,1,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1037,Minicomponente,1,0,-,1,1990-01-01,0.00,1,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1038,Portátil,1,421-18,Seduca,4,1990-01-01,0.00,5,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1039,Silla,1,0,-,1,1990-01-01,0.00,1,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1040,Silla,8,0,-,1,1990-01-01,0.00,1,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1041,"Silla Universitaria",6,0,-,1,1990-01-01,0.00,1,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1042,Tablero,1,0,-,1,1990-01-01,0.00,1,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1043,Tablero,1,0,-,1,1990-01-01,0.00,1,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1044,Tableta,9,"1618ET021172 - 1618ET021180",Seduca,4,1990-01-01,250000.00,5,119,1,2,1,"Desde 1618ET021172 - Hasta 1618ET021180",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1045,Tableta,19,"AB0409231619 - AB0416261195",Men,5,1990-01-01,250000.00,5,119,1,2,1,"Desde AB0409231619 - Hasta AB0416261195",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1046,Tableta,1,"S/N AB0416261194",Men,5,1990-01-01,250000.00,5,119,1,4,1,"S/N AB0416261194",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1047,"Video Beam",1,0,-,1,1990-01-01,0.00,7,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1048,Estante,1,0,-,1,1990-01-01,0.00,1,119,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1049,Vitrina,1,0,-,1,1990-01-01,0.00,1,119,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1050,Base,1,0,-,1,1990-01-01,0.00,1,120,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1051,"Cable Hdmi",1,0,Institucional,2,1990-01-01,50000.00,6,120,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1052,Escritorio,1,0,-,1,1990-01-01,0.00,1,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1053,Escritorio,1,0,-,1,1990-01-01,0.00,1,120,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1054,Mesa,1,0,-,1,1990-01-01,0.00,1,120,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1055,Portátil,1,371-27,Seduca,4,1990-01-01,0.00,5,120,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1056,Silla,1,0,-,1,1990-01-01,0.00,1,120,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1057,"Silla Universitaria",30,0,-,1,1990-01-01,0.00,1,120,1,2,1,"5 Regulares",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1058,Tablero,2,0,-,1,1990-01-01,0.00,1,120,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1059,"Video Beam",1,0,-,1,1990-01-01,0.00,7,120,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1060,Estante,1,0,-,1,1990-01-01,0.00,1,120,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1061,"Afiche Elementos Químicos",1,0,Donación,6,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1062,Bafle,1,0,-,1,1990-01-01,0.00,6,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1063,Balanza,5,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1064,Base,1,0,-,1,1990-01-01,0.00,1,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1065,Escritorio,1,0,-,1,1990-01-01,0.00,1,102,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1066,Escritorio,1,0,-,1,1990-01-01,0.00,1,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1067,Gramera,1,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1068,Mesa,2,0,-,1,1990-01-01,0.00,1,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1069,Mesa,3,0,-,1,1990-01-01,0.00,1,102,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1070,Micropipetas,5,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1071,Microscopio,1,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1072,Microscopio,10,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1073,Pluviometro,1,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1074,Probetas,5,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1075,"Silla Rimax",33,0,-,1,1990-01-01,10000.00,1,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1076,Termómetro,3,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1077,Torso,2,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1078,Torso,1,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1079,"Vaso Precipitado",1,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1080,"Vasos Precipitados",4,0,-,1,1990-01-01,0.00,2,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1081,"Video Beam",1,0,-,1,1990-01-01,0.00,7,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1082,Estante,1,0,-,1,1990-01-01,0.00,1,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1083,Estante,2,0,-,1,1990-01-01,0.00,1,102,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1084,Bafle,4,0,-,1,1990-01-01,0.00,6,121,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1085,Base,1,0,-,1,1990-01-01,0.00,1,121,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1086,"Cable Hdmi",1,NULL,Institucional,2,1990-01-01,50000.00,6,121,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1087,Escritorio,1,0,-,1,1990-01-01,0.00,1,121,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1088,Mesa,1,0,-,1,1990-01-01,0.00,1,121,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1089,Portátil,1,465-24,Seduca,4,1990-01-01,0.00,5,110,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1090,Silla,1,0,-,1,1990-01-01,0.00,1,121,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1091,"Silla Universitaria",13,0,-,1,1990-01-01,0.00,1,121,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1092,"Silla Universitaria",20,0,-,1,1990-01-01,0.00,1,121,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1093,Tablero,1,0,-,1,1990-01-01,0.00,1,121,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1094,Tableta,20,"1618ET014966 - 1618ET021171",Seduca,4,1990-01-01,250000.00,5,120,1,2,1,"Desde 1618ET014966 - Hasta 1618ET021171",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1095,"Video Beam",1,0,Institucional,2,1990-01-01,0.00,7,121,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1096,Vitrina,1,0,-,1,1990-01-01,0.00,1,121,1,2,1,"Sin Llaves",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1097,Impresora,1,0,-,1,1990-01-01,0.00,9,126,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1098,Mesa,2,0,-,1,1990-01-01,0.00,1,126,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1099,Monitor,10,0,-,1,1990-01-01,0.00,1,126,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1100,Monitor,2,0,-,1,1990-01-01,0.00,1,126,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1101,Monitor,1,0,-,1,1990-01-01,0.00,1,126,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1102,Cafetera,1,0,-,1,1990-01-01,0.00,1,128,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1103,Exhibidor,1,0,"Comodato Fritolay",7,1990-01-01,0.00,1,128,2,4,3,"En uso",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1104,Fogon,1,0,-,1,1990-01-01,0.00,1,128,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1105,Fogon,1,0,-,1,1990-01-01,0.00,1,128,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1106,Fritadora,1,0,-,1,1990-01-01,0.00,1,128,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1107,Horno,1,0,-,1,1990-01-01,0.00,1,128,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1108,Licuadora,1,0,-,1,1990-01-01,0.00,1,128,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1109,Nevera,1,0,-,1,1990-01-01,0.00,24,128,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1110,Pipeta,1,0,-,1,1990-01-01,0.00,1,128,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1111,Pupitre,1,0,-,1,1990-01-01,0.00,1,128,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1112,Pupitre,1,0,-,1,1990-01-01,0.00,1,128,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1113,Silla,2,0,-,1,1990-01-01,0.00,1,128,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1114,"Silla Rimax",2,0,-,1,1990-01-01,10000.00,1,128,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1115,Vitrina,1,0,-,1,1990-01-01,0.00,1,128,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1116,Bancas,1,0,-,1,1990-01-01,0.00,1,130,1,3,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1117,"Cabina Activa",4,0,-,1,1990-01-01,0.00,6,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1118,"Cabina Activa",1,0,-,1,1990-01-01,0.00,6,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1119,Camara,1,0,-,1,1990-01-01,0.00,7,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1120,Camara,9,0,-,1,1990-01-01,0.00,7,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1121,Camara,1,0,-,1,1990-01-01,0.00,7,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1122,Campana,1,0,-,1,1990-01-01,0.00,1,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1123,Cartelera,1,0,-,1,1990-01-01,0.00,1,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1124,Cartelera,8,0,-,1,1990-01-01,0.00,1,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1125,Cartelera,3,0,-,1,1990-01-01,0.00,1,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1126,Cuadro,3,0,-,1,1990-01-01,0.00,1,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1127,Cuadro,17,0,-,1,1990-01-01,0.00,1,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1128,Extintor,3,0,-,1,1990-01-01,0.00,1,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1129,Extintor,4,0,-,1,1990-01-01,0.00,1,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1130,Mesa,10,0,-,1,1990-01-01,0.00,1,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1131,Porterias,2,0,-,1,1990-01-01,0.00,1,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1132,Tamdem,1,0,-,1,1990-01-01,0.00,1,130,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1133,Portátil,1,PA2021004165,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1134,Portátil,1,PA2021004185,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1135,Portátil,1,PA2021004203,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1136,Portátil,1,PA2021004219,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1137,Portátil,1,PA2021004242,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1138,Portátil,1,PA2021004253,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1139,Portátil,1,PA2021004267,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1140,Portátil,1,PA2021004370,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1141,Portátil,1,PA2021004531,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1142,Portátil,1,PA2021004539,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1143,Portátil,1,PA2021004782,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1144,Portátil,1,PA2021007121,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1145,Portátil,1,PA2021007198,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1146,Portátil,1,PA2021007202,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1147,Portátil,1,PA2021007236,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1148,Portátil,1,PA2021007323,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1149,Portátil,1,PA2021007352,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1150,Portátil,1,PA2021007355,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1151,Portátil,1,PA2021007391,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1152,Portátil,1,PA2021007493,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1153,Portátil,1,PA2021007808,Seduca,4,1990-01-01,980000.00,5,135,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1154,Tableta,27,"Sin serial",Seduca,4,1990-01-01,250000.00,5,131,1,4,1,"NO DEVUELTAS EN PANDEMIA",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1155,"Cable Hdmi",1,0,Institucional,2,1990-01-01,50000.00,6,47,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1156,Portátil,1,NULL,Seduca,4,1990-01-01,980000.00,5,26,1,1,1,"Sn: Pa2021003237",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1157,Portátil,1,NULL,Seduca,4,1990-01-01,0.00,5,46,1,2,1,"2680408 (Asignado Por Francisco) Entregado A Rectoría Por William Romañana 2023-04-17",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1158,Lira,1,NULL,Institucional,2,1990-01-01,0.00,4,10,1,3,1,"Pendiente De Revisar Cantidad 2023-04-17",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1159,Lira,2,NULL,Institucional,2,1990-01-01,0.00,4,10,1,1,1,"Falta Una. Pendiente De Revisar Cantidad 2023-04-17",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1160,Cornetas,3,NULL,Institucional,2,1990-01-01,0.00,4,10,1,2,1,"Con Boquillas. 2023-04-17",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1161,Redoblante,2,NULL,Institucional,2,1990-01-01,0.00,4,10,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1162,Redoblante,3,NULL,Municipal,3,1990-01-01,0.00,4,10,2,3,3,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1163,Pad,7,NULL,Municipal,3,1990-01-01,0.00,4,10,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1164,Platillo,1,NULL,Institucional,2,2022-11-09,520000.00,4,10,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1165,Portátil,1,NULL,Seduca,4,1990-01-01,0.00,5,11,1,2,1,"26101817 Entrega Por La Rectoría El 2023-04-18",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1166,Tableta,44,NULL,"Mineducación ",5,2016-11-11,0.00,5,46,2,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1167,"Cargador Computador",10,NULL,Donación,6,2003-02-20,0.00,5,46,2,2,1,"Los Demas Fueron Entregados A Omaira Y Al Profesor Francisco",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1168,"Llave Puerta",2,NULL,Institucional,2,1990-01-01,0.00,26,57,1,2,1,"De Cuarto Útil Y De Herramienta",,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1169,Pulidora,1,NULL,Institucional,2,2022-08-09,0.00,26,57,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1170,Escaleras,1,NULL,Institucional,2,1990-01-01,0.00,26,4,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1171,"Escritorio ",1,NULL,Donacion,6,2003-02-20,0.00,1,57,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1172,"Pupitre ",1,NULL,Donacion,6,2003-02-20,0.00,1,125,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1173,"Silla Universitaria",6,NULL,Donación,6,2003-02-20,0.00,1,125,1,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1174,Mesa,2,NULL,Seduca,4,2003-02-20,0.00,1,125,1,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1175,Mesa,2,NULL,Seduca,4,2003-02-20,0.00,1,125,2,1,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1176,Tablero,7,NULL,Donación,6,2003-02-20,0.00,1,125,2,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1177,Tablero,1,NULL,Donación,6,2003-02-20,0.00,1,94,2,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
1178,Silla,18,NULL,Donación,6,2003-02-20,0.00,1,125,2,2,1,,,"2026-06-11 11:21:00","2026-06-11 11:21:00"
